name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
richmond,2020-09-15,69.7,55.7,62.1,69.7,55.7,62.1,53.6,74.8,0,0,0,,0,0,,10.9,9.9,1025.8,34.3,9.9,164.8,14.2,6,,2020-09-15T06:52:03,2020-09-15T19:16:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-16,73.5,53,64.3,73.5,53,64.3,57.2,79.5,0,0,0,,0,0,,4.5,35.8,1023,59.7,9.9,144.2,12.5,6,,2020-09-16T06:52:53,2020-09-16T19:15:16,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,AS694,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-09-17,69,65.9,67.6,69,65.9,67.6,65.8,94.1,2.222,100,58.33,rain,0,0,,7.9,68.7,1016.5,84.8,6.7,18.6,1.6,1,,2020-09-17T06:53:43,2020-09-17T19:13:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-18,75,63.9,68.7,75,63.9,68.7,62.9,82.7,0.366,100,91.67,rain,0,0,24,15.8,14.9,1013.8,74.8,9.6,106.6,9.3,5,,2020-09-18T06:54:33,2020-09-18T19:12:10,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-19,62.7,51,56.7,62.7,51,56.7,44,63.2,0,0,0,,0,0,23,13.9,13.1,1025.5,47.2,9.9,131.1,11.3,6,,2020-09-19T06:55:24,2020-09-19T19:10:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-09-20,67.6,45.7,56.4,67.6,42.9,55.6,44.6,67.6,0,0,0,,0,0,28.1,12.6,27.9,1030.3,31.9,9.9,169.6,14.5,8,,2020-09-20T06:56:14,2020-09-20T19:09:04,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-21,66.9,46.5,55.9,66.9,42.9,55,44.6,68.5,0,0,0,,0,0,21.1,11.7,24.8,1031.9,25.4,9.9,164.8,14.3,7,,2020-09-21T06:57:05,2020-09-21T19:07:31,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-22,70.5,44,56.6,70.5,41.9,56.4,44.4,68.3,0,0,0,,0,0,,10.3,297.6,1023.2,4.4,9.9,179.2,15.3,8,,2020-09-22T06:57:55,2020-09-22T19:05:58,0.18,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-23,77.8,49.5,63.2,77.8,49.5,63.2,50.1,67.1,0,0,0,,0,0,,6.9,270.2,1017.1,24.2,9.9,173.4,15,7,,2020-09-23T06:58:46,2020-09-23T19:04:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-24,69.9,56.8,63.3,69.9,56.8,63.3,58.9,85.8,0.002,100,4.17,rain,0,0,,6.6,210.7,1017.4,65.7,9.9,49.3,4.1,2,,2020-09-24T06:59:37,2020-09-24T19:02:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-25,67.1,61.1,63.2,67.1,61.1,63.2,59.6,88.4,0.602,100,58.33,rain,0,0,,9,116.6,1019.5,79.3,8.9,57,4.9,4,,2020-09-25T07:00:28,2020-09-25T19:01:21,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-26,69.7,61.7,65.4,69.7,61.7,65.4,63.3,93.1,0.266,100,70.83,rain,0,0,,8.4,351.3,1016.6,93.3,8,47.1,4,2,,2020-09-26T07:01:19,2020-09-26T18:59:48,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401493714,72401013740,72049800153,F0267,KW96,KOFP,72308493775"
richmond,2020-09-27,74.1,66.1,69.1,74.1,66.1,69.1,64.8,87,0.004,100,12.5,rain,0,0,,5.3,288.1,1014.9,77,8.9,77,6.5,4,,2020-09-27T07:02:11,2020-09-27T18:58:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-09-28,82.1,64,72.3,84.7,64,72.9,65.9,81.7,0,0,0,,0,0,19.7,12.9,186.3,1013.1,42.5,9.8,143.3,12.3,7,,2020-09-28T07:03:03,2020-09-28T18:56:44,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C0630,KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-09-29,80.8,57,72.2,84.2,57,72.6,68.2,87.8,1.045,100,33.33,rain,0,0,31.4,19.9,176.5,1009.3,76.1,8.4,106.6,9.1,7,,2020-09-29T07:03:54,2020-09-29T18:55:13,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-09-30,70.6,55.8,61.7,70.6,55.8,61.7,52.6,74.7,0.251,100,20.83,rain,0,0,17.2,15,246.4,1011.3,29.2,9.7,171,14.9,7,,2020-09-30T07:04:47,2020-09-30T18:53:41,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-01,78,55.7,65.4,78,55.7,65.4,55.1,71.6,0.001,100,4.17,rain,0,0,,13.2,234.6,1014.2,25.6,9.9,156.3,13.5,7,,2020-10-01T07:05:39,2020-10-01T18:52:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-02,68.7,52.6,60.2,68.7,52.6,60.2,49.5,69.8,0.004,100,8.33,rain,0,0,19.7,11.9,350,1017.5,60.4,9.9,148.3,13,7,,2020-10-02T07:06:31,2020-10-02T18:50:40,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-03,68.4,47.1,56.1,68.4,44.5,55.5,45,69.4,0,0,0,,0,0,,9.3,18.9,1023.8,19.2,9.9,162.2,14,7,,2020-10-03T07:07:24,2020-10-03T18:49:10,0.56,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-04,69.5,45.1,56,69.5,44.6,55.9,46.4,73.7,0.001,100,4.17,rain,0,0,,8.8,19.7,1022.4,35.9,9.9,160,13.8,7,,2020-10-04T07:08:17,2020-10-04T18:47:40,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-05,69.7,49.5,59.2,69.7,49.5,59.2,49.7,73.4,0,0,0,,0,0,16.1,9.6,1.5,1021.6,49.7,9.9,141.5,12.2,6,,2020-10-05T07:09:11,2020-10-05T18:46:11,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-06,74.6,47,59.7,74.6,47,59.7,51.6,77.3,0,0,0,,0,0,18.3,11.5,219.2,1020.6,16.7,9.8,155.9,13.4,7,,2020-10-06T07:10:04,2020-10-06T18:44:42,0.66,Clear,Clear conditions throughout the day.,clear-day,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-07,80.8,55.9,68.5,80.6,55.9,68.5,56.2,68,0,0,0,,0,0,25,17,236.5,1013.1,6.6,9.9,159.6,13.9,7,,2020-10-07T07:10:58,2020-10-07T18:43:14,0.69,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-08,75,55.7,65.5,75,55.7,65.5,51.5,63.1,0,0,0,,0,0,21.2,12.4,347.6,1017.6,12.4,9.9,164.1,14.2,7,,2020-10-08T07:11:52,2020-10-08T18:41:46,0.73,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-09,70.7,49,59.6,70.7,49,59.6,49.4,71.9,0,0,0,,0,0,,9,125.2,1023.9,56.7,9.9,137.7,11.9,6,,2020-10-09T07:12:47,2020-10-09T18:40:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401493714,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-10-10,66.9,61,64.2,66.9,61,64.2,61.3,90.4,0.338,100,62.5,rain,0,0,,8.4,205.2,1019.9,94.9,8.7,30.7,2.6,1,,2020-10-10T07:13:42,2020-10-10T18:38:52,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,KFCI,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-11,69.1,64.9,66.4,69.1,64.9,66.4,65.2,96,0.78,100,79.17,rain,0,0,17.2,11.5,89.4,1016.9,97.7,5.2,23.3,2.1,1,,2020-10-11T07:14:37,2020-10-11T18:37:26,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401493714,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-10-12,70.6,59.9,66.4,70.6,59.9,66.4,64.8,94.6,1.029,100,62.5,rain,0,0,,11.4,27.3,1012.3,100,3.7,44,3.9,2,,2020-10-12T07:15:32,2020-10-12T18:36:01,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-13,71.1,56.8,62.1,71.1,56.8,62.1,57.9,86.9,0,0,0,,0,0,,9,328.4,1013.9,81.9,8.5,63.3,5.4,3,,2020-10-13T07:16:28,2020-10-13T18:34:37,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-14,73.1,46.7,59.5,73.1,46.7,59.5,49.5,73.3,0,0,0,,0,0,18.3,8.5,216.2,1018.2,10.3,9.2,149.4,12.7,7,,2020-10-14T07:17:24,2020-10-14T18:33:13,0.93,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-15,76.9,51.5,63.6,76.9,51.5,63.6,55.1,75.4,0,0,0,,0,0,24.2,15.3,192.3,1016.8,16.9,9.9,141,12.1,6,,2020-10-15T07:18:20,2020-10-15T18:31:50,0.96,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-16,67.1,52.6,58,67.1,52.6,58,55.5,91.7,1.152,100,58.33,rain,0,0,31.3,15,24.8,1018.8,93.5,7.6,24.1,2,1,,2020-10-16T07:19:17,2020-10-16T18:30:28,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-17,62.8,44.5,52.6,62.8,42.3,52,42.6,72.4,0,0,0,,0,0,,12.2,7.2,1027.1,25,9.7,142.3,12.2,7,,2020-10-17T07:20:14,2020-10-17T18:29:07,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-18,66.3,41,53.6,66.3,41,53.5,47.6,81.4,0,0,0,,0,0,,7.8,75.7,1028.7,49.4,9.5,88,7.7,4,,2020-10-18T07:21:12,2020-10-18T18:27:46,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-19,74.5,51.4,61,74.5,51.4,61,54.6,81.6,0,0,0,,0,0,,8.3,120.5,1025.4,46.9,9.1,127.7,11,6,,2020-10-19T07:22:10,2020-10-19T18:26:27,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72050100155,KRIC,72401493714,AS694,72401013740,F0267,KW96,KOFP,72308493775,72028503734"
richmond,2020-10-20,77,56.5,65.2,77,56.5,65.2,60,84.9,0,0,0,,0,0,,6.7,181.1,1023.8,64.1,7.3,130.2,11.3,6,,2020-10-20T07:23:08,2020-10-20T18:25:08,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-10-21,79.1,63,68.5,79.1,63,68.5,64.8,89,0,0,0,,0,0,,7.7,151.1,1024.2,73.6,5.4,66,5.6,4,,2020-10-21T07:24:07,2020-10-21T18:23:50,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775,72028503734"
richmond,2020-10-22,80.8,57.7,68.2,81.9,57.7,68.4,61.5,81.8,0,0,0,,0,0,,6.7,182.6,1023.4,62.2,7.3,111.2,9.6,5,,2020-10-22T07:25:06,2020-10-22T18:22:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-23,76.7,56.7,65.7,76.7,56.7,65.7,59.3,82,0,0,0,,0,0,,7,130.3,1020.9,54,7.2,106.9,9.3,6,,2020-10-23T07:26:05,2020-10-23T18:21:18,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-10-24,82.9,59.5,69,83.6,59.5,69.1,60.8,77.8,0.111,100,16.67,rain,0,0,,8.9,291.8,1015.3,43.4,9.5,126.6,10.9,6,,2020-10-24T07:27:05,2020-10-24T18:20:04,0.27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-25,63.2,49.7,52.4,63.2,45.8,51.3,50.2,92.2,0.394,100,62.5,rain,0,0,20.8,11.4,12.6,1020.3,100,5.9,14.8,1.3,1,,2020-10-25T07:28:05,2020-10-25T18:18:51,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C0630,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-26,64.6,49.7,54.8,64.6,46.1,53.6,52,90.5,0,0,0,,0,0,,9.2,323.3,1020.5,90.7,5.6,52.5,4.6,2,,2020-10-26T07:29:05,2020-10-26T18:17:38,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-27,62.5,55.6,59.1,62.5,55.6,59.1,57.4,94.4,0,0,0,,0,0,,6,176,1021.7,100,4.3,36.4,3,2,,2020-10-27T07:30:06,2020-10-27T18:16:27,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-28,73.8,60.2,67.4,73.8,60.2,67.4,63.1,86.7,0,0,0,,0,0,,12.6,212.5,1018.1,90.8,6.7,55.5,4.8,2,,2020-10-28T07:31:07,2020-10-28T18:15:18,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"KPTB,72050100155,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775,72028503734"
richmond,2020-10-29,75.8,56.7,68,75.8,56.7,68,65.6,92.2,0.96,100,50,rain,0,0,37.2,23.7,189.8,1004.2,89.5,7.1,17.5,1.5,2,,2020-10-29T07:32:08,2020-10-29T18:14:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-10-30,61.9,49.4,54.1,61.9,46.1,53.7,46.4,77,0.7,100,29.17,rain,0,0,26.9,15.6,353.9,1012.1,88.6,9.4,80.4,6.8,6,,2020-10-30T07:33:09,2020-10-30T18:13:02,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-10-31,54.5,40.7,47.1,54.5,36,44.9,38.4,72.7,0,0,0,,0,0,,9.2,26.7,1030.7,40.4,9.9,88.7,7.6,5,,2020-10-31T07:34:11,2020-10-31T18:11:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-01,61.9,41.4,51.4,61.9,41.4,51.2,45.6,82.8,0.558,100,16.67,rain,0,0,37,23.8,268.2,1017.5,69,8.9,28.8,2.6,3,,2020-11-01T06:35:14,2020-11-01T17:10:51,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-02,52,37.1,44.2,52,29.4,38.7,21.2,40.7,0,0,0,,0,0,38.8,24,285.8,1020.2,7.5,9.9,114,9.7,6,,2020-11-02T06:36:16,2020-11-02T17:09:48,0.57,Clear,Clear conditions throughout the day.,clear-day,"KPTB,72050100155,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-03,62,38.9,49,62,34.2,46.9,27.8,46.2,0,0,0,,0,0,17.2,11,246,1022.8,12.2,9.9,107.9,9.1,6,,2020-11-03T06:37:19,2020-11-03T17:08:46,0.61,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-04,67.1,38.2,51.6,67.1,38.2,51.6,40,69.2,0,0,0,,0,0,,9.8,143.6,1030.6,0,9.9,104.3,9,6,,2020-11-04T06:38:22,2020-11-04T17:07:46,0.64,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-05,71,40.5,54.8,71,40.5,54.8,45.6,75,0,0,0,,0,0,,8.3,197.3,1029.9,31.8,9.5,98.5,8.7,6,,2020-11-05T06:39:25,2020-11-05T17:06:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-06,73.3,49.2,58.7,73.3,49.2,58.7,52.7,82.6,0,0,0,,0,0,,5,197.4,1026.5,45.3,7.5,89.8,7.5,5,,2020-11-06T06:40:28,2020-11-06T17:05:50,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-07,76.6,47.1,60.2,76.6,47.1,60.2,52.8,79.3,0,0,0,,0,0,,5,136,1026.6,7.8,8.5,102.7,8.8,6,,2020-11-07T06:41:31,2020-11-07T17:04:54,0.74,Clear,Clear conditions throughout the day.,clear-day,"KPTB,72050100155,KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-11-08,76.1,49.5,61.7,76.1,49.5,61.7,55.1,80.6,0,0,0,,0,0,,4.6,119,1028.4,17.2,8.1,100.1,8.7,6,,2020-11-08T06:42:35,2020-11-08T17:04:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-09,75.8,49.6,61.8,75.8,49.6,61.8,53.6,76.9,0,0,0,,0,0,,7.7,116.6,1027.4,24.8,9.2,93.1,8.1,6,,2020-11-09T06:43:39,2020-11-09T17:03:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-11-10,77,52.3,64.6,77,52.3,64.6,58.2,80.9,0,0,0,,0,0,,9,165.3,1022.8,51.3,9.5,82.6,7,4,,2020-11-10T06:44:43,2020-11-10T17:02:16,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-11-11,73.2,63.9,69.6,73.2,63.9,69.6,67.7,93.9,0.724,100,58.33,rain,0,0,18.3,12.8,167.6,1016.6,98.8,6.4,23.5,2,1,,2020-11-11T06:45:46,2020-11-11T17:01:27,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-12,70.2,52.6,61.6,70.2,52.6,61.6,59.6,93,1.291,100,79.17,rain,0,0,29.8,17.6,16.3,1014.4,98.9,7.6,10.4,1,1,,2020-11-12T06:46:50,2020-11-12T17:00:40,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KPTB,72050100155,KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-11-13,63.9,49.8,54.1,63.9,47,53.5,50.1,86.7,0.006,100,8.33,rain,0,0,,7.9,355.3,1016.9,81.2,8.5,74.5,6.3,5,,2020-11-13T06:47:54,2020-11-13T16:59:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-11-14,62.2,39.5,50.8,62.2,39.5,50.7,41.8,74.3,0,0,0,,0,0,,8.7,155.6,1023,33.1,9,102.6,8.9,5,,2020-11-14T06:48:58,2020-11-14T16:59:10,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-15,73.4,45.3,60.7,73.4,42.3,60.2,51.8,73.8,0.071,100,4.17,rain,0,0,36.1,23.8,183.1,1016.1,71.6,9.9,69.1,6,5,,2020-11-15T06:50:02,2020-11-15T16:58:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-16,61,42.8,53,61,42.1,52.4,29.3,41.3,0,0,0,,0,0,26.4,17.4,264.2,1018.1,1.3,9.9,104.4,8.9,6,,2020-11-16T06:51:06,2020-11-16T16:57:47,0.05,Clear,Clear conditions throughout the day.,clear-day,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-17,57.6,40.4,47.4,57.6,36.6,44.8,25.6,43.4,0,0,0,,0,0,39.6,24.7,291.9,1020.4,35.5,9.9,81.5,7,5,,2020-11-17T06:52:09,2020-11-17T16:57:08,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-18,47.6,29,38.3,43.2,27.8,35.7,22.3,54.7,0,0,0,,0,0,22.8,12.4,340.2,1033.8,14.3,9.8,103.8,9,6,,2020-11-18T06:53:12,2020-11-18T16:56:32,0.12,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-19,53.9,27.7,39.7,53.9,27.7,37.7,27.3,64.4,0,0,0,,0,0,20.8,12.4,196.9,1036.1,29.4,9.8,96.9,8.4,6,,2020-11-19T06:54:15,2020-11-19T16:55:57,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2020-11-20,66.8,38.1,51.5,66.8,32.6,49.5,32.8,51.7,0,0,0,,0,0,18.3,12.8,207.5,1030.4,6.5,9.9,96.5,8.4,6,,2020-11-20T06:55:18,2020-11-20T16:55:24,0.18,Clear,Clear conditions throughout the day.,clear-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-21,71.4,40.6,55.8,71.4,40.6,55.4,45.4,71,0,0,0,,0,0,,6.2,96,1028,35.4,9.9,93,8,5,,2020-11-21T06:56:21,2020-11-21T16:54:53,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KPTB,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-22,66.3,49.5,57.7,66.3,47.2,57.6,50.4,77.3,0,0,0,,0,0,,10.9,94.2,1024.5,87.9,9.7,82.4,7.2,4,,2020-11-22T06:57:23,2020-11-22T16:54:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-23,58.9,40.1,53.9,58.9,38.2,52.9,40.7,64,0.08,100,16.67,rain,0,0,31.1,20.2,332.6,1019.6,47.7,9.4,96.3,8.4,6,,2020-11-23T06:58:25,2020-11-23T16:53:57,0.28,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-24,52.5,32.7,43,52.5,32.4,41.7,30.6,63.7,0,0,0,,0,0,,9,30.7,1028.8,47.8,9.9,94.4,8.2,5,,2020-11-24T06:59:26,2020-11-24T16:53:31,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-25,59.9,39.1,48.8,59.9,35.3,47.6,41.8,77.3,0,0,0,,0,0,,12.3,153.9,1025.8,73.2,9.9,54.6,4.6,3,,2020-11-25T07:00:27,2020-11-25T16:53:08,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C0630,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-26,72.9,53,62.7,72.9,53,62.7,57.2,83.4,0.171,100,33.33,rain,0,0,19.7,13.3,198.5,1017.6,69.2,8.6,60.5,5.1,5,,2020-11-26T07:01:27,2020-11-26T16:52:47,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72050100155,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-11-27,67.4,51.7,57.8,67.4,51.7,57.8,48.2,72,0,0,0,,0,0,,9.9,42.7,1017.7,61.4,9.7,81.3,7,5,,2020-11-27T07:02:27,2020-11-27T16:52:28,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72050100155,KRIC,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
